CBO;Cargo;Jornada;Piso;Média;Maior;Salário/Hora
261205;Especialista de informação;40;2358,89;3322,39;5020,89;16,61
766120;Especialista em arte final;43;1257,30;1770,84;2676,15;8,22
201210;Especialista em calibrações metrológicas;42;2259,53;3182,44;4809,40;15,03
752305;Especialista em cerâmica;44;987,3;1390,56;2101,46;6,35
261310;Especialista em conservação de acervos;36;1781,10;2508,59;3791,05;13,91
214910;Especialista em controle de qualidade e planejamento;43;5170,90;7282,96;11006,23;33,87
142610;Especialista em desenvolvimento de cigarros;38;2863,00;4032,40;6093,88;21
261305;Especialista em documentação arquivística;43;1128,23;1589,05;2401,42;7,38
261310;Especialista em documentação museológica;36;1781,10;2508,59;3791,05;13,91
261310;Especialista em educação em museus;36;1781,10;2508,59;3791,05;13,91
203205;Especialista em engenharia civil;42;5870,53;8268,35;12495,38;38,92
203210;Especialista em engenharia e tecnologia (outras áreas);43;5512,78;7764,48;11733,91;36,52
203220;Especialista em engenharia mecânica;42;5560,46;7831,64;11835,41;37,22
203225;Especialista em engenharia metalúrgica;43;6042,06;8509,94;12860,47;39,91
203230;Especialista em engenharia química;40;5200,79;7325,06;11069,84;36,42
201215;Especialista em ensaios metrológicos;43;1585,41;2232,98;3374,54;10,32
314205;Especialista em ferramentas (técnico mecânico na fabricação de ferramentas) ;44;2568,03;3616,94;5466,03;16,59
314210;Especialista em ferramentas (técnico mecânico na manutenção de ferramentas) ;43;1793,84;2526,54;3818,18;11,62
263115;Especialista em história da tradição;38;1827,15;2573,45;3889,08;13,51
201220;Especialista em instrumentação metrológica;43;2619,43;3689,33;5575,43;17,03
731305;Especialista em linha de transmissão;44;959,26;1351,07;2041,77;6,2
201225;Especialista em materiais de referência metrológica;43;2557,81;3602,56;5444,29;16,63
261310;Especialista em museografia de exposição;36;1781,10;2508,59;3791,05;13,91
261305;Especialista em organização de arquivos;43;1128,23;1589,05;2401,42;7,38
211110;Especialista em pesquisa operacional;42;3454,38;4865,33;7352,63;22,92
212320;Especialista em segurança da informação;41;4421,91;6228,04;9412,01;30,13
953105;Especialista em sistema elétrico de aviões;44;1464,46;2062,62;3117,10;9,45
214370;Especialista em telecomunicações ( tecnólogo );42;3945,04;5556,39;8396,98;26,44
513410;Especialista em vinho;43;980,89;1381,54;2087,82;6,36
752425;Espelhador;43;1033,94;1456,25;2200,73;6,72
752425;Espelhador (esmaltador);43;1033,94;1456,25;2200,73;6,72
752425;Espelhador - na fabricação de espelhos;43;1033,94;1456,25;2200,73;6,72
761815;Espinçador (produção têxtil);44;954;1230,94;1860,23;5,62
377110;Esportista no futebol;44;3076,22;4332,70;6547,71;19,9
377125;Esportista profissional de tênis;42;1582,86;2229,38;3369,11;10,58
773115;Esquadriador (madeira);44;954;1282,26;1937,78;5,84
412205;Estafeta;43;954;1140,36;1723,34;5,27
141520;Estalageiro;44;1233,58;1737,43;2625,66;7,96
761410;Estampador de tecido;44;980,96;1381,63;2087,96;6,3
141410;Estancieiro (comércio varejista);44;1070,09;1507,16;2277,67;6,9
613110;Estancieiro - na criação de gado bovino - empregador;44;1007,44;1418,93;2144,33;6,47
613115;Estancieiro de leite;44;954;1284,03;1940,46;5,84
613110;Estancieiro na criação de gado bovino (gado de corte);44;1007,44;1418,93;2144,33;6,47
723215;Estanhador;44;1069,29;1506,04;2275,98;6,86
211205;Estatístico;42;4222,87;5947,71;8988,36;28,56
211210;Estatístico (estatística aplicada);43;3970,65;5592,47;8451,50;26,05
211205;Estatístico - analista;42;4222,87;5947,71;8988,36;28,56
211215;Estatístico teórico;44;1609,33;2266,67;3425,45;10,3
376405;Estátua viva;44;2067,19;2911,54;4400,00;13,23
776425;Esteireiro;44;954;1273,60;1924,70;5,79
351510;Estenógrafo;44;954;1161,98;1756,02;5,33
351515;Estenotipista;39;1387,10;1953,67;2952,44;10,05
351515;Estenotipista em ´close caption´;39;1387,10;1953,67;2952,44;10,05
351515;Estenotipista técnico judiciário;39;1387,10;1953,67;2952,44;10,05
351515;Estenotipista técnico parlamentar;39;1387,10;1953,67;2952,44;10,05
351515;Estenotipista ´free lancer´;39;1387,10;1953,67;2952,44;10,05
622020;Estercador;44;954;1183,46;1788,48;5,39
841440;Esterilizador de alimentos;44;954;1321,95;1997,76;6,01
322130;Esteticista;43;954;1310,56;1980,56;6,08
322130;Esteticista corporal;43;954;1310,56;1980,56;6,08
322130;Esteticista facial;43;954;1310,56;1980,56;6,08
262425;Estilista de moda;43;2226,56;3136,01;4739,23;14,44
762305;Estirador de couros e peles (acabamento);44;1005,39;1416,05;2139,97;6,45
762115;Estirador de couros e peles (preparação);44;954;1247,40;1885,11;5,67
722410;Estirador de tubo de metal;44;1437,17;2024,18;3059,00;9,21
722410;Estirador de tubos de metal sem costura;44;1437,17;2024,18;3059,00;9,21
783220;Estivador;43;954;1341,12;2026,74;6,18
765230;Estofador de aviões;44;1128,43;1589,33;2401,85;7,22
765235;Estofador de móveis;44;1000,02;1408,47;2128,53;6,42
765240;Estofador de veículos;44;1031,03;1452,15;2194,53;6,64
414105;Estoquista;44;968,33;1363,84;2061,07;6,24
848525;Estripador (matadouro);44;954;1296,43;1959,20;5,9
715210;Estucador;44;1162,06;1636,70;2473,43;7,45
784105;Etiquetador;44;954;1156,92;1748,38;5,29
784115;Etiquetador de embalagem;44;954;1295,91;1958,42;5,9
263105;Evangelista;42;1851,01;2607,06;3939,87;12,49
848525;Eviscerador em matadouro;44;954;1296,43;1959,20;5,9
732115;Examinador de cabos;44;982,23;1383,42;2090,67;6,32
761815;Examinador de meias (produção têxtil);44;954;1230,94;1860,23;5,62
376245;Excêntrico;44;1597,50;2250,00;3400,27;10,23
263115;Exegeta;38;1827,15;2573,45;3889,08;13,51
764305;Expedidor de calçados;44;954;1284,95;1941,86;5,84
711120;Explodidor - em minas e pedreiras;43;1165,90;1642,11;2481,60;7,56
632125;Explorador de madeira;44;954;1107,52;1673,72;5,04
141405;Exportador - empregador;44;954;1334,94;2017,41;6,09
621005;Exterminador de insetos - na agropecuária;44;954;1181,50;1785,52;5,38
632310;Extrator - na extração de babaçu;44;1313,32;1849,75;2795,40;8,41
712120;Extrator de britagem;44;1032,36;1454,03;2197,37;6,62
632205;Extrator de látex;44;954;1108,90;1675,80;5,04
632210;Extrator de látex (gomas não elásticas);44;954;1140,62;1723,74;5,18
848525;Extrator de miolos em matadouro;44;954;1296,43;1959,20;5,9
632215;Extrator de resinas;44;954;1156,60;1747,89;5,26
766310;Extrusor (artes gráficas);44;1319,22;1858,06;2807,95;8,47
811775;Extrusor de borracha;44;1051,09;1480,40;2237,23;6,8
823210;Extrusor de fios ou fibras de vidro;44;1151,55;1621,90;2451,06;7,39
812105;Fabricador de baladas;43;954;1215,02;1836,18;5,63
812105;Fabricador de fogos de artifício;43;954;1215,02;1836,18;5,63
261515;Fabulista;41;1118,75;1575,70;2381,25;7,65
711405;Faiscador - no garimpo;44;954;1227,13;1854,48;5,62
773105;Falquejador;44;995,9;1402,68;2119,78;6,38
376215;Faquir;43;1101,39;1551,25;2344,30;7,22
223440;Farmacêutica criminalista;36;3896,91;5488,60;8294,54;30,83
223405;Farmacêutico;41;2311,72;3255,94;4920,47;15,97
223415;Farmacêutico analista clínico;39;2274,87;3204,04;4842,03;16,32
223415;Farmacêutico analista clínico (bioquímico);39;2274,87;3204,04;4842,03;16,32
223425;Farmacêutico antroposófico;44;2139,94;3014,00;4554,85;13,7
223405;Farmacêutico auditor;41;2311,72;3255,94;4920,47;15,97
223420;Farmacêutico bromatologista;44;2868,40;4040,00;6105,37;18,53
223445;Farmacêutico clínico;40;2595,34;3655,40;5524,15;18,44
223445;Farmacêutico clínico domiciliar;40;2595,34;3655,40;5524,15;18,44
223445;Farmacêutico clínico em cardiologia;40;2595,34;3655,40;5524,15;18,44
223445;Farmacêutico clínico em cuidados paliativos;40;2595,34;3655,40;5524,15;18,44
223445;Farmacêutico clínico em famarcocinética clinica;40;2595,34;3655,40;5524,15;18,44
223445;Farmacêutico clínico em farmacovigilância;40;2595,34;3655,40;5524,15;18,44
223445;Farmacêutico clínico em geriatria;40;2595,34;3655,40;5524,15;18,44
223445;Farmacêutico clínico em hematologia;40;2595,34;3655,40;5524,15;18,44
223445;Farmacêutico clínico em oncologia;40;2595,34;3655,40;5524,15;18,44
223445;Farmacêutico clínico em pediatria;40;2595,34;3655,40;5524,15;18,44
223445;Farmacêutico clínico em reumatologia;40;2595,34;3655,40;5524,15;18,44
223445;Farmacêutico clínico em terapia antineoplásica;40;2595,34;3655,40;5524,15;18,44
223420;Farmacêutico de alimentos;44;2868,40;4040,00;6105,37;18,53
223405;Farmacêutico de manipulação;41;2311,72;3255,94;4920,47;15,97
223435;Farmacêutico em alfândega;42;3948,07;5560,66;8403,44;26,8
223420;Farmacêutico em alimentos funcionais e nutracêuticos;44;2868,40;4040,00;6105,37;18,53
223420;Farmacêutico em análise de alimentos;44;2868,40;4040,00;6105,37;18,53
223440;Farmacêutico em análise de solo;36;3896,91;5488,60;8294,54;30,83
223415;Farmacêutico em análises clínicas;39;2274,87;3204,04;4842,03;16,32
223435;Farmacêutico em armazenamento;42;3948,07;5560,66;8403,44;26,8
223405;Farmacêutico em atenção farmacêutica;41;2311,72;3255,94;4920,47;15,97
223415;Farmacêutico em bacteriologia clínica;39;2274,87;3204,04;4842,03;16,32
223420;Farmacêutico em banco de leite;44;2868,40;4040,00;6105,37;18,53
223415;Farmacêutico em banco de materiais biológicos;39;2274,87;3204,04;4842,03;16,32
223415;Farmacêutico em banco de órgãos;39;2274,87;3204,04;4842,03;16,32
223415;Farmacêutico em banco de sangue;39;2274,87;3204,04;4842,03;16,32
223415;Farmacêutico em banco de sêmem;39;2274,87;3204,04;4842,03;16,32
223405;Farmacêutico em biofarmácia;41;2311,72;3255,94;4920,47;15,97
223415;Farmacêutico em biologia molecular;39;2274,87;3204,04;4842,03;16,32
223415;Farmacêutico em bioquímica clínica;39;2274,87;3204,04;4842,03;16,32
223405;Farmacêutico em biossegurança;41;2311,72;3255,94;4920,47;15,97
223435;Farmacêutico em biotecnologia industrial;42;3948,07;5560,66;8403,44;26,8
223415;Farmacêutico em citogenética;39;2274,87;3204,04;4842,03;16,32
223415;Farmacêutico em citologia clínica e diagnóstica;39;2274,87;3204,04;4842,03;16,32
223415;Farmacêutico em citopatologia;39;2274,87;3204,04;4842,03;16,32
223415;Farmacêutico em citoquímica;39;2274,87;3204,04;4842,03;16,32
223420;Farmacêutico em controle de qualidade de alimentos;44;2868,40;4040,00;6105,37;18,53
223435;Farmacêutico em controle de qualidade de insumos;42;3948,07;5560,66;8403,44;26,8
223430;Farmacêutico em controle de qualidade e tratamento de água;41;3012,04;4242,30;6411,10;20,85
223430;Farmacêutico em controle de vetores e pragas urbanas;41;3012,04;4242,30;6411,10;20,85
223405;Farmacêutico em cosmetologia;41;2311,72;3255,94;4920,47;15,97
223445;Farmacêutico em cuidados paliativos;40;2595,34;3655,40;5524,15;18,44
223435;Farmacêutico em distribuidora;42;3948,07;5560,66;8403,44;26,8
223435;Farmacêutico em domissanitários;42;3948,07;5560,66;8403,44;26,8
223430;Farmacêutico em estratégia da saúde da família;41;3012,04;4242,30;6411,10;20,85
223430;Farmacêutico em farmácia pública;41;3012,04;4242,30;6411,10;20,85
223405;Farmacêutico em farmácia veterinária;41;2311,72;3255,94;4920,47;15,97
223405;Farmacêutico em farmacocinética clínica;41;2311,72;3255,94;4920,47;15,97
223430;Farmacêutico em farmacoepidemiologia;41;3012,04;4242,30;6411,10;20,85
223405;Farmacêutico em farmacotécnica;41;2311,72;3255,94;4920,47;15,97
223430;Farmacêutico em farmacovigilância;41;3012,04;4242,30;6411,10;20,85
223445;Farmacêutico em gases e misturas de usos terapêuticos;40;2595,34;3655,40;5524,15;18,44
223415;Farmacêutico em genética;39;2274,87;3204,04;4842,03;16,32
223430;Farmacêutico em gerenciamento dos resíduos em serviços de saúde;41;3012,04;4242,30;6411,10;20,85
223430;Farmacêutico em gestão ambiental;41;3012,04;4242,30;6411,10;20,85
223430;Farmacêutico em gestão de assistência farmacêutica;41;3012,04;4242,30;6411,10;20,85
223415;Farmacêutico em hematologia clínica;39;2274,87;3204,04;4842,03;16,32
223415;Farmacêutico em hemoterapia;39;2274,87;3204,04;4842,03;16,32
223415;Farmacêutico em histocompatibilidade;39;2274,87;3204,04;4842,03;16,32
223415;Farmacêutico em histoquímica;39;2274,87;3204,04;4842,03;16,32
223445;Farmacêutico em homecare;40;2595,34;3655,40;5524,15;18,44
223445;Farmacêutico em homoderivados;40;2595,34;3655,40;5524,15;18,44
223415;Farmacêutico em imunocitoquímica;39;2274,87;3204,04;4842,03;16,32
223415;Farmacêutico em imunogenética;39;2274,87;3204,04;4842,03;16,32
223415;Farmacêutico em imunologia clínica;39;2274,87;3204,04;4842,03;16,32
223415;Farmacêutico em imunopatologia;39;2274,87;3204,04;4842,03;16,32
223420;Farmacêutico em indústria de alimentos;44;2868,40;4040,00;6105,37;18,53
223435;Farmacêutico em indústria de cosméticos;42;3948,07;5560,66;8403,44;26,8
